FollowUpID,LeadID,FollowUpDate,CallDuration,ResponseTimeMins,SiteVisit
2771_2,2771,2024-09-16,15,23,Yes
2771_3,2771,2024-09-17,5,109,No
2771_4,2771,2024-09-18,1,102,Yes
2772_0,2772,2024-06-11,5,62,Yes
2772_1,2772,2024-06-12,6,98,No
2772_2,2772,2024-06-13,3,21,Yes
2773_0,2773,2024-01-03,8,23,No
2774_0,2774,2024-12-09,11,4,Yes
2774_1,2774,2024-12-10,10,19,Yes
2774_2,2774,2024-12-11,7,80,No
2774_3,2774,2024-12-12,15,8,Yes
2774_4,2774,2024-12-13,7,95,Yes
2775_0,2775,2024-08-21,14,42,No
2776_0,2776,2024-10-26,6,119,Yes
2776_1,2776,2024-10-27,10,35,Yes
2776_2,2776,2024-10-28,15,18,No
2776_3,2776,2024-10-29,14,57,No
2776_4,2776,2024-10-30,9,11,Yes
2777_0,2777,2024-05-16,1,44,No
2777_1,2777,2024-05-17,3,111,No
2777_2,2777,2024-05-18,3,66,No
2777_3,2777,2024-05-19,12,105,No
2778_0,2778,2024-05-28,2,41,No
2778_1,2778,2024-05-29,5,109,No
2778_2,2778,2024-05-30,5,19,No
2779_0,2779,2024-05-26,5,74,No
2779_1,2779,2024-05-27,4,91,No
2779_2,2779,2024-05-28,2,72,Yes
2779_3,2779,2024-05-29,15,37,Yes
2779_4,2779,2024-05-30,4,108,Yes
2780_0,2780,2024-03-01,14,75,No
2780_1,2780,2024-03-02,5,114,No
2781_0,2781,2024-05-22,4,109,Yes
2781_1,2781,2024-05-23,9,3,No
2781_2,2781,2024-05-24,12,50,No
2781_3,2781,2024-05-25,1,5,Yes
2781_4,2781,2024-05-26,12,4,No
2782_0,2782,2024-01-22,1,32,No
2782_1,2782,2024-01-23,13,65,No
2782_2,2782,2024-01-24,3,39,No
2782_3,2782,2024-01-25,11,105,No
2783_0,2783,2024-06-05,1,116,Yes
2784_0,2784,2024-12-23,15,76,No
2784_1,2784,2024-12-24,12,9,No
2785_0,2785,2024-08-27,7,54,No
2785_1,2785,2024-08-28,10,88,No
2786_0,2786,2024-07-06,2,92,No
2786_1,2786,2024-07-07,6,57,Yes
2786_2,2786,2024-07-08,5,110,Yes
2787_0,2787,2024-07-27,9,83,No
2787_1,2787,2024-07-28,6,60,No
2787_2,2787,2024-07-29,7,19,No
2787_3,2787,2024-07-30,13,64,No
2787_4,2787,2024-07-31,12,63,No
2788_0,2788,2024-08-25,14,97,No
2788_1,2788,2024-08-26,9,68,No
2789_0,2789,2024-08-13,10,12,Yes
2789_1,2789,2024-08-14,1,120,Yes
2790_0,2790,2024-08-20,4,109,No
2790_1,2790,2024-08-21,5,45,Yes
2791_0,2791,2024-06-20,14,8,No
2791_1,2791,2024-06-21,10,101,No
2791_2,2791,2024-06-22,6,91,No
2791_3,2791,2024-06-23,15,53,No
2791_4,2791,2024-06-24,5,118,No
2792_0,2792,2024-11-29,14,42,No
2792_1,2792,2024-11-30,7,35,No
2792_2,2792,2024-12-01,13,60,No
2792_3,2792,2024-12-02,7,115,No
2792_4,2792,2024-12-03,13,37,Yes
2793_0,2793,2024-10-12,8,86,Yes
2793_1,2793,2024-10-13,9,107,Yes
2793_2,2793,2024-10-14,1,36,No
2793_3,2793,2024-10-15,6,75,No
2793_4,2793,2024-10-16,14,86,No
2794_0,2794,2024-01-19,15,93,Yes
2795_0,2795,2024-09-20,2,75,No
2795_1,2795,2024-09-21,8,49,No
2796_0,2796,2024-07-23,12,25,No
2797_0,2797,2024-04-12,12,93,No
2797_1,2797,2024-04-13,4,67,Yes
2798_0,2798,2024-01-23,1,27,No
2798_1,2798,2024-01-24,3,91,No
2798_2,2798,2024-01-25,9,83,Yes
2798_3,2798,2024-01-26,4,99,No
2799_0,2799,2024-09-15,14,68,No
2799_1,2799,2024-09-16,12,56,No
2799_2,2799,2024-09-17,5,108,No
2799_3,2799,2024-09-18,3,82,No
2799_4,2799,2024-09-19,4,40,No
2800_0,2800,2024-09-12,11,66,No
2800_1,2800,2024-09-13,1,115,No
2800_2,2800,2024-09-14,12,75,No
2801_0,2801,2024-02-03,14,110,No
2801_1,2801,2024-02-04,12,110,No
2801_2,2801,2024-02-05,10,37,Yes
2802_0,2802,2024-04-13,2,99,No
2802_1,2802,2024-04-14,4,73,No
2802_2,2802,2024-04-15,5,6,No
2802_3,2802,2024-04-16,1,31,No
2803_0,2803,2024-05-16,1,2,Yes
2803_1,2803,2024-05-17,3,95,No
2803_2,2803,2024-05-18,14,106,No
2803_3,2803,2024-05-19,2,15,No
2804_0,2804,2024-09-24,5,6,No
2804_1,2804,2024-09-25,10,117,No
2804_2,2804,2024-09-26,7,59,No
2805_0,2805,2024-04-29,9,62,Yes
2805_1,2805,2024-04-30,13,57,No
2805_2,2805,2024-05-01,1,91,No
2805_3,2805,2024-05-02,6,65,Yes
2805_4,2805,2024-05-03,14,56,No
2806_0,2806,2024-07-15,7,103,Yes
2806_1,2806,2024-07-16,11,18,Yes
2806_2,2806,2024-07-17,1,98,No
2806_3,2806,2024-07-18,9,118,No
2806_4,2806,2024-07-19,5,13,No
2807_0,2807,2024-04-30,1,7,No
2807_1,2807,2024-05-01,15,60,No
2807_2,2807,2024-05-02,5,65,No
2807_3,2807,2024-05-03,12,78,No
2807_4,2807,2024-05-04,8,68,No
2808_0,2808,2024-06-19,11,12,Yes
2808_1,2808,2024-06-20,6,74,No
2808_2,2808,2024-06-21,1,76,Yes
2808_3,2808,2024-06-22,13,16,Yes
2808_4,2808,2024-06-23,14,117,No
2809_0,2809,2024-06-23,10,116,No
2809_1,2809,2024-06-24,6,88,No
2809_2,2809,2024-06-25,3,66,No
2810_0,2810,2024-09-23,15,20,No
2810_1,2810,2024-09-24,9,46,No
2810_2,2810,2024-09-25,15,91,No
2810_3,2810,2024-09-26,5,5,No
2811_0,2811,2024-10-29,4,1,No
2812_0,2812,2024-07-21,4,71,No
2812_1,2812,2024-07-22,8,63,Yes
2812_2,2812,2024-07-23,13,108,Yes
2812_3,2812,2024-07-24,14,117,Yes
2812_4,2812,2024-07-25,6,80,No
2813_0,2813,2024-02-05,5,81,Yes
2813_1,2813,2024-02-06,5,45,No
2814_0,2814,2024-02-27,13,6,Yes
2814_1,2814,2024-02-28,10,6,Yes
2814_2,2814,2024-02-29,2,91,No
2814_3,2814,2024-03-01,3,113,No
2814_4,2814,2024-03-02,14,89,No
2815_0,2815,2024-09-14,11,71,Yes
2815_1,2815,2024-09-15,2,10,No
2815_2,2815,2024-09-16,8,87,No
2815_3,2815,2024-09-17,5,114,No
2816_0,2816,2024-02-11,11,113,No
2817_0,2817,2024-11-08,4,4,No
2817_1,2817,2024-11-09,4,88,No
2818_0,2818,2024-10-28,8,26,No
2818_1,2818,2024-10-29,12,90,No
2819_0,2819,2024-12-22,12,14,No
2819_1,2819,2024-12-23,5,109,No
2819_2,2819,2024-12-24,9,52,No
2819_3,2819,2024-12-25,8,33,No
2819_4,2819,2024-12-26,14,66,No
2820_0,2820,2024-08-14,2,54,Yes
2820_1,2820,2024-08-15,13,33,No
2820_2,2820,2024-08-16,4,47,No
2820_3,2820,2024-08-17,10,117,No
2820_4,2820,2024-08-18,8,109,No
2821_0,2821,2024-11-15,10,53,No
2822_0,2822,2024-06-12,6,96,No
2823_0,2823,2024-11-01,12,108,No
2823_1,2823,2024-11-02,1,18,No
2823_2,2823,2024-11-03,11,77,No
2823_3,2823,2024-11-04,12,27,Yes
2823_4,2823,2024-11-05,3,40,Yes
2824_0,2824,2024-12-12,11,23,No
2825_0,2825,2024-08-29,6,120,No
2825_1,2825,2024-08-30,3,39,Yes
2825_2,2825,2024-08-31,11,8,No
2825_3,2825,2024-09-01,4,21,No
2825_4,2825,2024-09-02,13,86,No
2826_0,2826,2024-12-04,3,58,Yes
2826_1,2826,2024-12-05,8,20,No
2826_2,2826,2024-12-06,3,43,No
2826_3,2826,2024-12-07,3,54,No
2827_0,2827,2024-02-26,10,18,No
2828_0,2828,2024-01-23,14,69,No
2829_0,2829,2024-01-26,12,79,No
2829_1,2829,2024-01-27,5,102,No
2829_2,2829,2024-01-28,12,108,No
2829_3,2829,2024-01-29,9,18,No
2830_0,2830,2024-08-19,14,70,No
2830_1,2830,2024-08-20,12,79,Yes
2830_2,2830,2024-08-21,7,81,Yes
2831_0,2831,2024-05-28,10,67,Yes
2831_1,2831,2024-05-29,6,7,No
2831_2,2831,2024-05-30,9,3,Yes
2831_3,2831,2024-05-31,15,87,Yes
2831_4,2831,2024-06-01,3,35,Yes
2832_0,2832,2024-06-22,3,63,No
2832_1,2832,2024-06-23,15,9,No
2832_2,2832,2024-06-24,7,79,No
2832_3,2832,2024-06-25,3,102,No
2832_4,2832,2024-06-26,8,30,No
2833_0,2833,2024-01-08,4,110,No
2834_0,2834,2024-03-30,10,1,No
2835_0,2835,2024-12-12,15,37,No
2836_0,2836,2024-02-16,5,98,No
2837_0,2837,2024-01-27,15,107,No
2837_1,2837,2024-01-28,5,114,No
2837_2,2837,2024-01-29,12,104,No
2837_3,2837,2024-01-30,14,23,No
2837_4,2837,2024-01-31,7,81,Yes
2838_0,2838,2024-05-30,1,98,No
2838_1,2838,2024-05-31,12,89,No
2839_0,2839,2024-08-02,1,77,No
2839_1,2839,2024-08-03,14,82,No
2839_2,2839,2024-08-04,1,31,No
2840_0,2840,2024-09-26,13,109,No
2840_1,2840,2024-09-27,4,108,No
2840_2,2840,2024-09-28,15,43,Yes
2841_0,2841,2024-04-05,2,107,Yes
2841_1,2841,2024-04-06,5,3,No
2841_2,2841,2024-04-07,10,52,No
2841_3,2841,2024-04-08,10,75,No
2842_0,2842,2024-10-06,1,31,No
2842_1,2842,2024-10-07,7,27,No
2842_2,2842,2024-10-08,1,30,No
2842_3,2842,2024-10-09,2,104,No
2843_0,2843,2024-07-03,7,27,Yes
2843_1,2843,2024-07-04,4,30,No
2843_2,2843,2024-07-05,8,117,No
2844_0,2844,2024-09-15,6,77,No
2844_1,2844,2024-09-16,6,120,No
2845_0,2845,2024-03-15,12,100,No
2846_0,2846,2024-10-29,2,42,No
2847_0,2847,2024-10-23,3,98,No
2847_1,2847,2024-10-24,12,22,Yes
2848_0,2848,2024-11-12,14,86,No
2848_1,2848,2024-11-13,14,100,No
2849_0,2849,2024-04-10,13,97,No
2849_1,2849,2024-04-11,2,6,Yes
2849_2,2849,2024-04-12,4,108,No
2849_3,2849,2024-04-13,9,28,Yes
2849_4,2849,2024-04-14,1,109,Yes
2850_0,2850,2024-07-05,14,93,Yes
2851_0,2851,2024-11-23,8,9,No
2851_1,2851,2024-11-24,3,81,Yes
2851_2,2851,2024-11-25,11,70,No
2851_3,2851,2024-11-26,2,119,No
2851_4,2851,2024-11-27,8,53,No
2852_0,2852,2024-12-30,7,94,Yes
2852_1,2852,2024-12-31,11,16,No
2853_0,2853,2024-06-09,14,120,No
2853_1,2853,2024-06-10,1,100,No
2854_0,2854,2024-04-20,8,71,No
2854_1,2854,2024-04-21,4,35,Yes
2855_0,2855,2024-03-14,14,35,No
2856_0,2856,2024-08-21,11,26,No
2856_1,2856,2024-08-22,1,37,No
2857_0,2857,2024-06-13,15,48,Yes
2857_1,2857,2024-06-14,10,37,Yes
2857_2,2857,2024-06-15,10,116,No
2857_3,2857,2024-06-16,2,15,No
2857_4,2857,2024-06-17,8,112,No
2858_0,2858,2024-01-20,1,96,No
2858_1,2858,2024-01-21,15,31,Yes
2858_2,2858,2024-01-22,10,78,No
2858_3,2858,2024-01-23,9,64,No
2858_4,2858,2024-01-24,1,24,No
2859_0,2859,2024-05-06,5,104,Yes
2859_1,2859,2024-05-07,11,15,No
2859_2,2859,2024-05-08,13,55,Yes
2859_3,2859,2024-05-09,12,39,No
2859_4,2859,2024-05-10,2,6,Yes
2860_0,2860,2024-08-27,3,77,No
2860_1,2860,2024-08-28,5,15,No
2860_2,2860,2024-08-29,6,110,No
2860_3,2860,2024-08-30,5,33,No
2860_4,2860,2024-08-31,1,112,Yes
2861_0,2861,2024-09-05,5,108,No
2861_1,2861,2024-09-06,13,87,Yes
2861_2,2861,2024-09-07,6,31,Yes
2862_0,2862,2024-02-26,9,114,No
2862_1,2862,2024-02-27,10,70,No
2862_2,2862,2024-02-28,2,88,No
2862_3,2862,2024-02-29,14,8,No
2863_0,2863,2024-06-21,5,27,No
2863_1,2863,2024-06-22,3,7,No
2863_2,2863,2024-06-23,15,81,No
2864_0,2864,2024-04-29,4,4,No
2864_1,2864,2024-04-30,8,83,Yes
2865_0,2865,2024-08-09,8,109,No
2865_1,2865,2024-08-10,13,58,No
2865_2,2865,2024-08-11,1,112,No
2866_0,2866,2024-02-07,7,29,Yes
2866_1,2866,2024-02-08,2,8,Yes
2867_0,2867,2024-03-05,15,106,Yes
2867_1,2867,2024-03-06,5,66,No
2868_0,2868,2024-05-28,9,31,No
2868_1,2868,2024-05-29,3,35,No
2869_0,2869,2024-03-15,8,40,No
2869_1,2869,2024-03-16,12,88,No
2870_0,2870,2024-06-30,15,48,No
2870_1,2870,2024-07-01,10,79,No
2871_0,2871,2024-07-09,4,83,No
2871_1,2871,2024-07-10,8,88,No
2871_2,2871,2024-07-11,14,118,No
2871_3,2871,2024-07-12,14,6,No
2871_4,2871,2024-07-13,6,26,No
2872_0,2872,2024-05-04,6,26,Yes
2872_1,2872,2024-05-05,11,75,Yes
2873_0,2873,2024-12-30,4,85,No
2873_1,2873,2024-12-31,11,91,No
2873_2,2873,2025-01-01,8,36,Yes
2874_0,2874,2024-04-08,8,52,No
2874_1,2874,2024-04-09,2,78,No
2874_2,2874,2024-04-10,7,113,No
2874_3,2874,2024-04-11,15,116,No
2875_0,2875,2024-09-26,8,93,No
2875_1,2875,2024-09-27,8,104,No
2875_2,2875,2024-09-28,13,91,No
2875_3,2875,2024-09-29,14,12,No
2876_0,2876,2024-05-08,1,65,Yes
2876_1,2876,2024-05-09,7,25,Yes
2877_0,2877,2024-01-24,7,35,No
2877_1,2877,2024-01-25,7,53,No
2878_0,2878,2024-01-13,9,92,No
2878_1,2878,2024-01-14,2,49,Yes
2878_2,2878,2024-01-15,13,8,Yes
2878_3,2878,2024-01-16,12,76,Yes
2879_0,2879,2024-02-23,14,77,No
2880_0,2880,2024-05-17,14,76,No
2880_1,2880,2024-05-18,14,21,No
2880_2,2880,2024-05-19,3,44,No
2881_0,2881,2024-10-20,1,85,No
2881_1,2881,2024-10-21,6,54,Yes
2881_2,2881,2024-10-22,11,53,No
2882_0,2882,2024-04-15,1,27,No
2882_1,2882,2024-04-16,4,100,Yes
2882_2,2882,2024-04-17,11,36,Yes
2882_3,2882,2024-04-18,14,113,Yes
2883_0,2883,2024-05-26,8,76,Yes
2883_1,2883,2024-05-27,11,92,No
2883_2,2883,2024-05-28,2,69,Yes
2883_3,2883,2024-05-29,7,82,Yes
2883_4,2883,2024-05-30,2,113,Yes
2884_0,2884,2024-06-03,12,41,No
2885_0,2885,2024-03-15,14,101,Yes
2885_1,2885,2024-03-16,2,113,No
2885_2,2885,2024-03-17,2,90,Yes
2885_3,2885,2024-03-18,2,98,Yes
2885_4,2885,2024-03-19,6,119,No
2886_0,2886,2024-08-31,3,71,No
2886_1,2886,2024-09-01,8,45,No
2886_2,2886,2024-09-02,4,98,No
2887_0,2887,2024-10-30,12,113,No
2888_0,2888,2024-05-31,12,115,No
2889_0,2889,2024-01-17,8,83,Yes
2890_0,2890,2024-08-12,10,76,No
2890_1,2890,2024-08-13,12,1,No
2890_2,2890,2024-08-14,7,55,No
2890_3,2890,2024-08-15,6,114,Yes
2890_4,2890,2024-08-16,14,58,No
2891_0,2891,2024-10-18,5,41,No
2891_1,2891,2024-10-19,3,15,No
2891_2,2891,2024-10-20,6,21,No
2891_3,2891,2024-10-21,8,20,No
2892_0,2892,2024-01-17,14,6,No
2892_1,2892,2024-01-18,5,82,No
2892_2,2892,2024-01-19,13,8,No
2893_0,2893,2024-12-01,6,86,No
2894_0,2894,2024-05-15,10,78,No
2894_1,2894,2024-05-16,14,75,No
2895_0,2895,2024-05-16,14,35,No
2895_1,2895,2024-05-17,9,59,Yes
2896_0,2896,2024-01-23,14,118,Yes
2896_1,2896,2024-01-24,6,44,No
2896_2,2896,2024-01-25,3,90,No
2896_3,2896,2024-01-26,15,14,Yes
2896_4,2896,2024-01-27,6,17,No
2897_0,2897,2024-05-10,15,47,No
2897_1,2897,2024-05-11,14,56,Yes
2898_0,2898,2024-08-08,15,78,No
2898_1,2898,2024-08-09,2,66,Yes
2898_2,2898,2024-08-10,11,88,No
2899_0,2899,2024-11-03,6,69,Yes
2899_1,2899,2024-11-04,4,31,Yes
2900_0,2900,2024-08-30,11,25,No
2900_1,2900,2024-08-31,2,101,Yes
2900_2,2900,2024-09-01,11,98,No
2900_3,2900,2024-09-02,9,69,Yes
2901_0,2901,2024-08-04,10,95,No
2901_1,2901,2024-08-05,10,29,Yes
2902_0,2902,2024-03-06,10,92,No
2902_1,2902,2024-03-07,8,21,No
2902_2,2902,2024-03-08,7,4,No
2902_3,2902,2024-03-09,8,73,No
2902_4,2902,2024-03-10,14,117,No
2903_0,2903,2024-05-15,10,119,No
2903_1,2903,2024-05-16,6,20,No
2903_2,2903,2024-05-17,2,90,No
2903_3,2903,2024-05-18,12,4,No
2904_0,2904,2024-10-19,9,68,Yes
2904_1,2904,2024-10-20,13,59,No
2904_2,2904,2024-10-21,13,35,No
2905_0,2905,2024-06-05,7,67,No
2905_1,2905,2024-06-06,15,21,No
2905_2,2905,2024-06-07,7,73,Yes
2905_3,2905,2024-06-08,13,95,Yes
2905_4,2905,2024-06-09,1,43,Yes
2906_0,2906,2024-01-08,3,61,No
2906_1,2906,2024-01-09,11,86,No
2906_2,2906,2024-01-10,9,100,No
2906_3,2906,2024-01-11,12,47,No
2907_0,2907,2024-10-07,5,52,No
2907_1,2907,2024-10-08,12,31,No
2908_0,2908,2024-05-15,3,48,No
2908_1,2908,2024-05-16,14,117,Yes
2908_2,2908,2024-05-17,3,55,Yes
2908_3,2908,2024-05-18,2,38,No
2909_0,2909,2024-04-14,3,14,No
2909_1,2909,2024-04-15,7,43,No
2909_2,2909,2024-04-16,9,80,No
2909_3,2909,2024-04-17,13,58,No
2910_0,2910,2024-07-26,11,13,No
2910_1,2910,2024-07-27,10,34,Yes
2910_2,2910,2024-07-28,4,48,Yes
2910_3,2910,2024-07-29,8,22,No
2911_0,2911,2024-04-07,6,12,No
2912_0,2912,2024-01-16,9,37,Yes
2912_1,2912,2024-01-17,1,104,Yes
2912_2,2912,2024-01-18,11,40,No
2913_0,2913,2024-09-07,11,9,Yes
2914_0,2914,2024-01-15,1,45,No
2915_0,2915,2024-08-19,14,95,Yes
2915_1,2915,2024-08-20,13,107,No
2915_2,2915,2024-08-21,1,64,Yes
2915_3,2915,2024-08-22,10,68,No
2916_0,2916,2024-01-23,3,29,No
2916_1,2916,2024-01-24,15,115,No
2916_2,2916,2024-01-25,2,98,No
2916_3,2916,2024-01-26,14,16,Yes
2917_0,2917,2024-08-03,1,59,No
2917_1,2917,2024-08-04,7,87,No
2918_0,2918,2024-02-23,2,89,No
2918_1,2918,2024-02-24,3,8,No
2918_2,2918,2024-02-25,12,30,No
2918_3,2918,2024-02-26,4,52,No
2918_4,2918,2024-02-27,11,34,No
2919_0,2919,2024-06-08,8,39,No
2919_1,2919,2024-06-09,4,31,No
2919_2,2919,2024-06-10,4,1,No
2919_3,2919,2024-06-11,15,32,No
2919_4,2919,2024-06-12,2,48,No
2920_0,2920,2024-10-21,1,60,Yes
2921_0,2921,2024-02-12,4,77,Yes
2922_0,2922,2024-08-18,14,114,No
2923_0,2923,2024-02-12,10,53,No
2923_1,2923,2024-02-13,5,95,No
2924_0,2924,2024-11-28,4,27,No
2924_1,2924,2024-11-29,5,70,No
2925_0,2925,2024-04-04,14,88,No
2925_1,2925,2024-04-05,6,24,Yes
2925_2,2925,2024-04-06,8,22,No
2925_3,2925,2024-04-07,15,91,No
2926_0,2926,2024-10-04,4,60,No
2927_0,2927,2024-05-09,2,50,No
2927_1,2927,2024-05-10,4,32,No
2927_2,2927,2024-05-11,11,75,No
2928_0,2928,2024-11-09,8,6,No
2928_1,2928,2024-11-10,2,110,Yes
2928_2,2928,2024-11-11,14,86,Yes
2928_3,2928,2024-11-12,13,9,No
2929_0,2929,2024-07-31,10,52,No
2929_1,2929,2024-08-01,7,90,No
2929_2,2929,2024-08-02,11,64,No
2929_3,2929,2024-08-03,6,43,No
2930_0,2930,2024-02-15,12,34,No
2930_1,2930,2024-02-16,10,16,No
2931_0,2931,2024-01-10,5,50,Yes
2932_0,2932,2024-12-28,7,82,Yes
2932_1,2932,2024-12-29,14,28,No
2932_2,2932,2024-12-30,10,93,No
2933_0,2933,2024-01-17,12,30,No
2933_1,2933,2024-01-18,8,33,Yes
2933_2,2933,2024-01-19,8,82,No
2933_3,2933,2024-01-20,5,56,No
2933_4,2933,2024-01-21,1,38,No
2934_0,2934,2024-01-17,4,106,No
2934_1,2934,2024-01-18,8,2,No
2934_2,2934,2024-01-19,12,120,No
2934_3,2934,2024-01-20,7,49,Yes
2934_4,2934,2024-01-21,5,109,No
2935_0,2935,2024-02-09,9,48,Yes
2935_1,2935,2024-02-10,11,120,No
2935_2,2935,2024-02-11,1,48,Yes
2935_3,2935,2024-02-12,14,95,Yes
2935_4,2935,2024-02-13,12,40,No
2936_0,2936,2024-08-07,13,49,No
2936_1,2936,2024-08-08,13,45,No
2936_2,2936,2024-08-09,4,4,Yes
2936_3,2936,2024-08-10,10,69,No
2936_4,2936,2024-08-11,14,32,No
2937_0,2937,2024-11-26,9,3,No
2937_1,2937,2024-11-27,8,10,No
2938_0,2938,2024-04-08,5,83,No
2938_1,2938,2024-04-09,13,110,No
2938_2,2938,2024-04-10,9,73,No
2938_3,2938,2024-04-11,10,93,No
2939_0,2939,2024-10-30,11,82,No
2939_1,2939,2024-10-31,7,71,No
2939_2,2939,2024-11-01,11,112,No
2939_3,2939,2024-11-02,2,115,No
2940_0,2940,2024-06-21,12,83,No
2941_0,2941,2024-08-29,10,82,Yes
2941_1,2941,2024-08-30,5,74,Yes
2941_2,2941,2024-08-31,4,80,No
2941_3,2941,2024-09-01,5,32,No
2942_0,2942,2024-03-11,10,56,Yes
2943_0,2943,2024-02-24,12,56,No
2944_0,2944,2024-03-14,14,25,No
2944_1,2944,2024-03-15,2,119,No
2944_2,2944,2024-03-16,4,74,No
2944_3,2944,2024-03-17,10,78,Yes
2945_0,2945,2024-04-12,8,24,Yes
2945_1,2945,2024-04-13,12,63,No
2946_0,2946,2024-02-01,7,38,No
2946_1,2946,2024-02-02,14,15,No
2946_2,2946,2024-02-03,5,99,No
2946_3,2946,2024-02-04,8,71,No
2947_0,2947,2024-09-14,8,103,No
2947_1,2947,2024-09-15,4,118,No
2947_2,2947,2024-09-16,6,102,No
2947_3,2947,2024-09-17,13,82,No
2947_4,2947,2024-09-18,5,33,No
2948_0,2948,2024-07-06,7,112,No
2948_1,2948,2024-07-07,3,55,Yes
2948_2,2948,2024-07-08,13,41,Yes
2949_0,2949,2024-08-24,6,10,Yes
2949_1,2949,2024-08-25,3,38,Yes
2949_2,2949,2024-08-26,6,94,No
2949_3,2949,2024-08-27,9,53,No
2949_4,2949,2024-08-28,7,111,No
2950_0,2950,2024-05-26,9,18,No
2950_1,2950,2024-05-27,8,104,Yes
2950_2,2950,2024-05-28,15,19,Yes
2950_3,2950,2024-05-29,13,61,No
2950_4,2950,2024-05-30,3,28,Yes
2951_0,2951,2024-11-22,7,5,No
2952_0,2952,2024-06-09,3,33,Yes
2952_1,2952,2024-06-10,1,116,No
2952_2,2952,2024-06-11,2,76,No
2953_0,2953,2024-02-07,7,111,Yes
2953_1,2953,2024-02-08,3,112,No
2953_2,2953,2024-02-09,10,58,No
2953_3,2953,2024-02-10,4,94,No
2953_4,2953,2024-02-11,7,97,No
2954_0,2954,2024-05-28,5,25,No
2954_1,2954,2024-05-29,2,20,Yes
2954_2,2954,2024-05-30,6,22,No
2954_3,2954,2024-05-31,10,86,No
2954_4,2954,2024-06-01,4,35,Yes
2955_0,2955,2024-04-28,4,27,No
2955_1,2955,2024-04-29,11,4,No
2955_2,2955,2024-04-30,14,55,No
2955_3,2955,2024-05-01,9,50,No
2955_4,2955,2024-05-02,2,68,No
2956_0,2956,2024-08-20,14,68,No
2956_1,2956,2024-08-21,6,97,No
2956_2,2956,2024-08-22,2,106,No
2956_3,2956,2024-08-23,9,33,No
2956_4,2956,2024-08-24,8,54,No
2957_0,2957,2024-11-25,2,29,Yes
2957_1,2957,2024-11-26,14,20,No
2957_2,2957,2024-11-27,11,66,No
2957_3,2957,2024-11-28,5,92,No
2957_4,2957,2024-11-29,13,93,No
2958_0,2958,2024-10-24,11,51,Yes
2959_0,2959,2024-08-13,2,120,No
2959_1,2959,2024-08-14,14,119,No
2959_2,2959,2024-08-15,1,35,Yes
2959_3,2959,2024-08-16,6,46,Yes
2960_0,2960,2024-05-11,11,57,No
2961_0,2961,2024-10-27,9,111,No
2961_1,2961,2024-10-28,3,85,Yes
2962_0,2962,2024-06-12,14,16,No
2962_1,2962,2024-06-13,5,58,No
2963_0,2963,2024-06-05,10,30,No
2964_0,2964,2024-07-28,8,63,Yes
2964_1,2964,2024-07-29,3,117,No
2965_0,2965,2024-03-27,6,85,No
2966_0,2966,2024-06-21,11,114,No
2967_0,2967,2024-02-25,9,39,No
2967_1,2967,2024-02-26,12,116,No
2967_2,2967,2024-02-27,5,82,Yes
2967_3,2967,2024-02-28,3,92,Yes
2968_0,2968,2024-04-26,1,1,No
2968_1,2968,2024-04-27,13,33,No
2968_2,2968,2024-04-28,8,94,Yes
2968_3,2968,2024-04-29,14,37,No
2969_0,2969,2024-07-29,14,75,Yes
2969_1,2969,2024-07-30,8,23,No
2970_0,2970,2024-09-24,3,85,No
2970_1,2970,2024-09-25,5,100,No
2970_2,2970,2024-09-26,8,39,No
2970_3,2970,2024-09-27,7,40,No
2970_4,2970,2024-09-28,6,54,No
2971_0,2971,2024-05-01,4,81,No
2971_1,2971,2024-05-02,6,114,No
2971_2,2971,2024-05-03,4,92,No
2971_3,2971,2024-05-04,15,49,No
2972_0,2972,2024-08-27,15,90,No
2972_1,2972,2024-08-28,13,94,No
2972_2,2972,2024-08-29,5,10,No
2973_0,2973,2024-12-23,5,50,No
2973_1,2973,2024-12-24,1,111,No
2974_0,2974,2024-09-26,9,112,No
2974_1,2974,2024-09-27,7,74,No
2974_2,2974,2024-09-28,13,111,No
2974_3,2974,2024-09-29,5,68,No
2974_4,2974,2024-09-30,3,105,No
2975_0,2975,2024-10-02,10,61,No
2975_1,2975,2024-10-03,9,27,Yes
2976_0,2976,2024-12-20,13,77,No
2976_1,2976,2024-12-21,12,22,Yes
2976_2,2976,2024-12-22,7,77,No
2976_3,2976,2024-12-23,1,72,No
2977_0,2977,2024-01-03,11,112,No
2977_1,2977,2024-01-04,10,38,No
2977_2,2977,2024-01-05,5,110,No
2978_0,2978,2024-02-03,3,47,No
2978_1,2978,2024-02-04,13,115,No
2978_2,2978,2024-02-05,4,44,No
2978_3,2978,2024-02-06,8,14,No
2979_0,2979,2024-12-30,1,93,No
2979_1,2979,2024-12-31,5,78,Yes
2979_2,2979,2025-01-01,2,32,No
2979_3,2979,2025-01-02,12,55,Yes
2980_0,2980,2024-10-29,11,93,No
2980_1,2980,2024-10-30,11,118,No
2980_2,2980,2024-10-31,10,15,No
2981_0,2981,2024-10-28,15,58,No
2982_0,2982,2024-06-24,14,6,Yes
2982_1,2982,2024-06-25,11,119,No
2982_2,2982,2024-06-26,12,81,No
2983_0,2983,2024-02-26,12,2,No
2984_0,2984,2024-04-16,11,3,No
2985_0,2985,2024-04-02,13,60,No
2985_1,2985,2024-04-03,2,67,Yes
